Time,Source,Destination,Protocol,Length,Label
98.559325,10.0.0.1,10.0.0.6,TCP,2962,0
98.580356,10.0.0.1,10.0.0.6,TCP,2962,0
98.595461,10.0.0.2,10.0.0.6,TCP,2962,0
98.597943,10.0.0.2,10.0.0.6,TCP,2962,0
98.610464,10.0.0.1,10.0.0.6,TCP,2962,0
98.63401,10.0.0.1,10.0.0.6,TCP,2962,0
98.644916,10.0.0.2,10.0.0.6,TCP,2962,0
98.647331,10.0.0.2,10.0.0.6,TCP,2962,0
98.65566,10.0.0.5,10.0.0.6,TCP,1057,1
98.661576,10.0.0.1,10.0.0.6,TCP,2962,0
98.687671,10.0.0.1,10.0.0.6,TCP,2962,0
98.69433,10.0.0.2,10.0.0.6,TCP,2962,0
98.696787,10.0.0.2,10.0.0.6,TCP,2962,0
98.712745,10.0.0.1,10.0.0.6,TCP,1514,1
98.713935,10.0.0.1,10.0.0.6,TCP,2962,0
98.742538,10.0.0.1,10.0.0.6,TCP,2962,0
98.745025,10.0.0.2,10.0.0.6,TCP,2962,0
98.747617,10.0.0.2,10.0.0.6,TCP,2962,0
98.765876,10.0.0.1,10.0.0.6,TCP,2962,0
98.79199,10.0.0.1,10.0.0.6,TCP,2962,0
98.794471,10.0.0.2,10.0.0.6,TCP,2962,0
98.796904,10.0.0.2,10.0.0.6,TCP,2962,0
98.81701,10.0.0.1,10.0.0.6,TCP,2962,0
98.84338,10.0.0.1,10.0.0.6,TCP,2962,0
98.845574,10.0.0.2,10.0.0.6,TCP,2962,0
98.847993,10.0.0.2,10.0.0.6,TCP,2962,0
98.869874,10.0.0.1,10.0.0.6,TCP,2962,0
98.892729,10.0.0.1,10.0.0.6,TCP,2962,0
98.895356,10.0.0.2,10.0.0.6,TCP,2962,0
98.899116,10.0.0.2,10.0.0.6,TCP,2962,0
98.920994,10.0.0.1,10.0.0.6,TCP,2962,0
98.942857,10.0.0.1,10.0.0.6,TCP,2962,0
98.945283,10.0.0.2,10.0.0.6,TCP,2962,0
98.951098,10.0.0.2,10.0.0.6,TCP,2962,0
98.974654,10.0.0.1,10.0.0.6,TCP,2962,0
98.992497,10.0.0.1,10.0.0.6,TCP,2962,0
98.994715,10.0.0.2,10.0.0.6,TCP,2962,0
99.002213,10.0.0.2,10.0.0.6,TCP,2962,0
99.028312,10.0.0.1,10.0.0.6,TCP,2962,0
99.041725,10.0.0.1,10.0.0.6,TCP,2962,0
99.04418,10.0.0.2,10.0.0.6,TCP,1514,0
99.047054,10.0.0.2,10.0.0.6,TCP,2962,0
99.054551,10.0.0.2,10.0.0.6,TCP,2962,0
99.064608,10.0.0.5,10.0.0.6,TCP,1057,1
99.083209,10.0.0.1,10.0.0.6,TCP,2962,0
99.092466,10.0.0.1,10.0.0.6,TCP,2962,0
99.098186,10.0.0.2,10.0.0.6,TCP,2962,0
99.108214,10.0.0.2,10.0.0.6,TCP,2962,0
99.139377,10.0.0.1,10.0.0.6,TCP,2962,0
99.141877,10.0.0.1,10.0.0.6,TCP,2962,0
99.149301,10.0.0.2,10.0.0.6,TCP,2962,0
99.161867,10.0.0.2,10.0.0.6,TCP,2962,0
99.188809,10.0.0.1,10.0.0.6,TCP,2962,0
99.191274,10.0.0.1,10.0.0.6,TCP,1514,1
99.192712,10.0.0.1,10.0.0.6,TCP,2962,0
99.201654,10.0.0.2,10.0.0.6,TCP,2962,0
99.216758,10.0.0.2,10.0.0.6,TCP,2962,0
99.239529,10.0.0.1,10.0.0.6,TCP,2962,0
99.242099,10.0.0.1,10.0.0.6,TCP,2962,0
99.251959,10.0.0.2,10.0.0.6,TCP,2962,0
99.269648,10.0.0.2,10.0.0.6,TCP,2962,0
99.289474,10.0.0.1,10.0.0.6,TCP,2962,0
99.291861,10.0.0.1,10.0.0.6,TCP,2962,0
99.303593,10.0.0.2,10.0.0.6,TCP,2962,0
99.323774,10.0.0.2,10.0.0.6,TCP,2962,0
99.338891,10.0.0.1,10.0.0.6,TCP,2962,0
99.341444,10.0.0.1,10.0.0.6,TCP,2962,0
99.354722,10.0.0.2,10.0.0.6,TCP,2962,0
99.366443,10.0.0.5,10.0.0.6,TCP,1057,1
99.377436,10.0.0.2,10.0.0.6,TCP,2962,0
99.388327,10.0.0.1,10.0.0.6,TCP,2962,0
99.390846,10.0.0.1,10.0.0.6,TCP,2962,0
99.405843,10.0.0.2,10.0.0.6,TCP,2962,0
99.431092,10.0.0.2,10.0.0.6,TCP,2962,0
99.437734,10.0.0.1,10.0.0.6,TCP,2962,0
99.440218,10.0.0.1,10.0.0.6,TCP,2962,0
99.456961,10.0.0.2,10.0.0.6,TCP,2962,0
99.484932,10.0.0.2,10.0.0.6,TCP,2962,0
99.487549,10.0.0.1,10.0.0.6,TCP,2962,0
99.489595,10.0.0.1,10.0.0.6,TCP,2962,0
99.508086,10.0.0.2,10.0.0.6,TCP,2962,0
99.534193,10.0.0.2,10.0.0.6,TCP,2962,0
99.536875,10.0.0.1,10.0.0.6,TCP,2962,0
99.540718,10.0.0.1,10.0.0.6,TCP,2962,0
99.559263,10.0.0.2,10.0.0.6,TCP,2962,0
99.583626,10.0.0.2,10.0.0.6,TCP,2962,0
99.586296,10.0.0.1,10.0.0.6,TCP,2962,0
99.591847,10.0.0.1,10.0.0.6,TCP,2962,0
99.612025,10.0.0.2,10.0.0.6,TCP,2962,0
99.633892,10.0.0.2,10.0.0.6,TCP,2962,0
99.636348,10.0.0.1,10.0.0.6,TCP,2962,0
99.642975,10.0.0.1,10.0.0.6,TCP,2962,0
99.661458,10.0.0.5,10.0.0.6,TCP,1057,1
99.665686,10.0.0.2,10.0.0.6,TCP,2962,0
99.683327,10.0.0.2,10.0.0.6,TCP,2962,0
99.68577,10.0.0.1,10.0.0.6,TCP,2962,0
99.6941,10.0.0.1,10.0.0.6,TCP,2962,0
99.719439,10.0.0.2,10.0.0.6,TCP,2962,0
99.732953,10.0.0.2,10.0.0.6,TCP,2962,0
99.735616,10.0.0.1,10.0.0.6,TCP,2962,0
99.745221,10.0.0.1,10.0.0.6,TCP,1514,1
99.74646,10.0.0.1,10.0.0.6,TCP,2962,0
99.774232,10.0.0.2,10.0.0.6,TCP,2962,0
99.783415,10.0.0.2,10.0.0.6,TCP,2962,0
99.786016,10.0.0.1,10.0.0.6,TCP,2962,0
99.798411,10.0.0.1,10.0.0.6,TCP,2962,0
99.830919,10.0.0.2,10.0.0.6,TCP,1514,0
99.83217,10.0.0.2,10.0.0.6,TCP,2962,0
99.836367,10.0.0.2,10.0.0.6,TCP,2962,0
99.83902,10.0.0.1,10.0.0.6,TCP,2962,0
99.853037,10.0.0.1,10.0.0.6,TCP,2962,0
99.883389,10.0.0.2,10.0.0.6,TCP,2962,0
99.885943,10.0.0.2,10.0.0.6,TCP,2962,0
99.888153,10.0.0.1,10.0.0.6,TCP,2962,0
99.904064,10.0.0.1,10.0.0.6,TCP,2962,0
99.932716,10.0.0.2,10.0.0.6,TCP,2962,0
99.935194,10.0.0.2,10.0.0.6,TCP,2962,0
99.937676,10.0.0.1,10.0.0.6,TCP,2962,0
99.956028,10.0.0.1,10.0.0.6,TCP,2962,0
99.98234,10.0.0.2,10.0.0.6,TCP,2962,0
99.984591,10.0.0.2,10.0.0.6,TCP,2962,0
99.98706,10.0.0.1,10.0.0.6,TCP,2962,0
100.005463,10.0.0.5,10.0.0.6,TCP,1057,1
100.007159,10.0.0.1,10.0.0.6,TCP,2962,0
100.031575,10.0.0.2,10.0.0.6,TCP,2962,0
100.034118,10.0.0.2,10.0.0.6,TCP,2962,0
100.03676,10.0.0.1,10.0.0.6,TCP,2962,0
100.058285,10.0.0.1,10.0.0.6,TCP,2962,0
100.081576,10.0.0.2,10.0.0.6,TCP,2962,0
100.083421,10.0.0.2,10.0.0.6,TCP,2962,0
100.085898,10.0.0.1,10.0.0.6,TCP,2962,0
100.109422,10.0.0.1,10.0.0.6,TCP,2962,0
100.130571,10.0.0.2,10.0.0.6,TCP,2962,0
100.133163,10.0.0.2,10.0.0.6,TCP,2962,0
100.137853,10.0.0.1,10.0.0.6,TCP,2962,0
100.160529,10.0.0.1,10.0.0.6,TCP,2962,0
100.179859,10.0.0.2,10.0.0.6,TCP,2962,0
100.1823,10.0.0.2,10.0.0.6,TCP,2962,0
100.188928,10.0.0.1,10.0.0.6,TCP,2962,0
100.214185,10.0.0.1,10.0.0.6,TCP,2962,0
100.229436,10.0.0.2,10.0.0.6,TCP,2962,0
100.231711,10.0.0.2,10.0.0.6,TCP,2962,0
100.240049,10.0.0.1,10.0.0.6,TCP,2962,0
100.267852,10.0.0.1,10.0.0.6,TCP,2962,0
100.278746,10.0.0.2,10.0.0.6,TCP,2962,0
100.281207,10.0.0.2,10.0.0.6,TCP,2962,0
100.291182,10.0.0.1,10.0.0.6,TCP,2962,0
100.321529,10.0.0.1,10.0.0.6,TCP,1514,1
100.32304,10.0.0.1,10.0.0.6,TCP,2962,0
100.329373,10.0.0.2,10.0.0.6,TCP,2962,0
100.331794,10.0.0.2,10.0.0.6,TCP,2962,0
100.343528,10.0.0.1,10.0.0.6,TCP,2962,0
100.376539,10.0.0.1,10.0.0.6,TCP,2962,0
100.378803,10.0.0.2,10.0.0.6,TCP,2962,0
100.381275,10.0.0.2,10.0.0.6,TCP,2962,0
100.393805,10.0.0.1,10.0.0.6,TCP,2962,0
100.425867,10.0.0.1,10.0.0.6,TCP,2962,0
100.428266,10.0.0.2,10.0.0.6,TCP,2962,0
100.430732,10.0.0.5,10.0.0.6,TCP,1057,1
100.431512,10.0.0.2,10.0.0.6,TCP,2962,0
100.444922,10.0.0.1,10.0.0.6,TCP,2962,0
100.475301,10.0.0.1,10.0.0.6,TCP,2962,0
100.477857,10.0.0.2,10.0.0.6,TCP,2962,0
100.484331,10.0.0.2,10.0.0.6,TCP,2962,0
100.49864,10.0.0.1,10.0.0.6,TCP,2962,0
100.524707,10.0.0.1,10.0.0.6,TCP,2962,0
100.527218,10.0.0.2,10.0.0.6,TCP,2962,0
100.535444,10.0.0.2,10.0.0.6,TCP,2962,0
100.552253,10.0.0.1,10.0.0.6,TCP,2962,0
100.574107,10.0.0.1,10.0.0.6,TCP,2962,0
100.576577,10.0.0.2,10.0.0.6,TCP,1514,0
100.578147,10.0.0.2,10.0.0.6,TCP,2962,0
100.587783,10.0.0.2,10.0.0.6,TCP,2962,0
100.60627,10.0.0.1,10.0.0.6,TCP,2962,0
100.62498,10.0.0.1,10.0.0.6,TCP,2962,0
100.62718,10.0.0.2,10.0.0.6,TCP,2962,0
100.63891,10.0.0.2,10.0.0.6,TCP,2962,0
100.659926,10.0.0.1,10.0.0.6,TCP,2962,0
100.674303,10.0.0.1,10.0.0.6,TCP,2962,0
100.676653,10.0.0.2,10.0.0.6,TCP,2962,0
100.690035,10.0.0.2,10.0.0.6,TCP,2962,0
100.713593,10.0.0.1,10.0.0.6,TCP,2962,0
100.723622,10.0.0.1,10.0.0.6,TCP,2962,0
100.726401,10.0.0.2,10.0.0.6,TCP,2962,0
100.741161,10.0.0.2,10.0.0.6,TCP,2962,0
100.767464,10.0.0.1,10.0.0.6,TCP,2962,0
100.773144,10.0.0.1,10.0.0.6,TCP,2962,0
100.775482,10.0.0.2,10.0.0.6,TCP,2962,0
100.79228,10.0.0.2,10.0.0.6,TCP,2962,0
100.820061,10.0.0.1,10.0.0.6,TCP,2962,0
100.825573,10.0.0.1,10.0.0.6,TCP,2962,0
100.826778,10.0.0.2,10.0.0.6,TCP,2962,0
100.845216,10.0.0.2,10.0.0.6,TCP,2962,0
100.871314,10.0.0.1,10.0.0.6,TCP,2962,0
100.873809,10.0.0.1,10.0.0.6,TCP,1514,1
100.875159,10.0.0.1,10.0.0.6,TCP,2962,0
100.879907,10.0.0.2,10.0.0.6,TCP,2962,0
100.897572,10.0.0.2,10.0.0.6,TCP,2962,0
100.921986,10.0.0.1,10.0.0.6,TCP,2962,0
100.924501,10.0.0.1,10.0.0.6,TCP,2962,0
100.931042,10.0.0.2,10.0.0.6,TCP,2962,0
100.9453,10.0.0.5,10.0.0.6,TCP,1057,1
100.95037,10.0.0.2,10.0.0.6,TCP,2962,0
100.971396,10.0.0.1,10.0.0.6,TCP,2962,0
100.973937,10.0.0.1,10.0.0.6,TCP,2962,0
100.982163,10.0.0.2,10.0.0.6,TCP,2962,0
101.00403,10.0.0.2,10.0.0.6,TCP,2962,0
101.020856,10.0.0.1,10.0.0.6,TCP,2962,0
101.023451,10.0.0.1,10.0.0.6,TCP,2962,0
101.033307,10.0.0.2,10.0.0.6,TCP,2962,0
101.057702,10.0.0.2,10.0.0.6,TCP,2962,0
101.070278,10.0.0.1,10.0.0.6,TCP,2962,0
101.072782,10.0.0.1,10.0.0.6,TCP,2962,0
101.084389,10.0.0.2,10.0.0.6,TCP,2962,0
101.110501,10.0.0.2,10.0.0.6,TCP,2962,0
101.119704,10.0.0.1,10.0.0.6,TCP,2962,0
101.122166,10.0.0.1,10.0.0.6,TCP,2962,0
101.135529,10.0.0.2,10.0.0.6,TCP,2962,0
101.16405,10.0.0.2,10.0.0.6,TCP,2962,0
101.170052,10.0.0.1,10.0.0.6,TCP,2962,0
101.172247,10.0.0.1,10.0.0.6,TCP,2962,0
101.187368,10.0.0.2,10.0.0.6,TCP,2962,0
101.216891,10.0.0.2,10.0.0.6,TCP,2962,0
101.219552,10.0.0.1,10.0.0.6,TCP,2962,0
101.221685,10.0.0.1,10.0.0.6,TCP,2962,0
101.238495,10.0.0.2,10.0.0.6,TCP,2962,0
101.266315,10.0.0.2,10.0.0.6,TCP,2962,0
101.268808,10.0.0.1,10.0.0.6,TCP,2962,0
101.271119,10.0.0.1,10.0.0.6,TCP,2962,0
101.289625,10.0.0.2,10.0.0.6,TCP,2962,0
101.315728,10.0.0.2,10.0.0.6,TCP,2962,0
101.318218,10.0.0.1,10.0.0.6,TCP,2962,0
101.320772,10.0.0.1,10.0.0.6,TCP,2962,0
101.340728,10.0.0.2,10.0.0.6,TCP,1514,0
101.341954,10.0.0.2,10.0.0.6,TCP,2962,0
101.366494,10.0.0.2,10.0.0.6,TCP,2962,0
101.369084,10.0.0.1,10.0.0.6,TCP,2962,0
101.371195,10.0.0.1,10.0.0.6,TCP,2962,0
101.393922,10.0.0.2,10.0.0.6,TCP,2962,0
101.415841,10.0.0.2,10.0.0.6,TCP,2962,0
101.418237,10.0.0.1,10.0.0.6,TCP,2962,0
101.420674,10.0.0.1,10.0.0.6,TCP,1514,1
101.426075,10.0.0.1,10.0.0.6,TCP,2962,0
101.446263,10.0.0.2,10.0.0.6,TCP,2962,0
101.466431,10.0.0.2,10.0.0.6,TCP,2962,0
101.469322,10.0.0.1,10.0.0.6,TCP,2962,0
101.477204,10.0.0.1,10.0.0.6,TCP,2962,0
101.499951,10.0.0.2,10.0.0.6,TCP,2962,0
101.515886,10.0.0.2,10.0.0.6,TCP,2962,0
101.518292,10.0.0.1,10.0.0.6,TCP,2962,0
101.528327,10.0.0.1,10.0.0.6,TCP,2962,0
101.553581,10.0.0.2,10.0.0.6,TCP,2962,0
101.565455,10.0.0.2,10.0.0.6,TCP,2962,0
101.567716,10.0.0.1,10.0.0.6,TCP,2962,0
101.579517,10.0.0.1,10.0.0.6,TCP,2962,0
101.607262,10.0.0.2,10.0.0.6,TCP,2962,0
101.614847,10.0.0.2,10.0.0.6,TCP,2962,0
101.617164,10.0.0.1,10.0.0.6,TCP,2962,0
101.630581,10.0.0.1,10.0.0.6,TCP,2962,0
101.661038,10.0.0.2,10.0.0.6,TCP,2962,0
101.66416,10.0.0.2,10.0.0.6,TCP,2962,0
101.666737,10.0.0.1,10.0.0.6,TCP,2962,0
101.681702,10.0.0.1,10.0.0.6,TCP,2962,0
101.711203,10.0.0.2,10.0.0.6,TCP,2962,0
101.71407,10.0.0.2,10.0.0.6,TCP,2962,0
101.716038,10.0.0.1,10.0.0.6,TCP,2962,0
101.731129,10.0.0.1,10.0.0.6,TCP,2962,0
101.762416,10.0.0.2,10.0.0.6,TCP,2962,0
101.764735,10.0.0.2,10.0.0.6,TCP,2962,0
101.767205,10.0.0.1,10.0.0.6,TCP,2962,0
101.78225,10.0.0.1,10.0.0.6,TCP,2962,0
101.811748,10.0.0.2,10.0.0.6,TCP,2962,0
101.814514,10.0.0.2,10.0.0.6,TCP,2962,0
101.81659,10.0.0.1,10.0.0.6,TCP,2962,0
101.822392,10.0.0.5,10.0.0.6,TCP,1057,1
101.835357,10.0.0.1,10.0.0.6,TCP,2962,0
101.863115,10.0.0.2,10.0.0.6,TCP,2962,0
101.865559,10.0.0.2,10.0.0.6,TCP,2962,0
101.867934,10.0.0.1,10.0.0.6,TCP,2962,0
101.887284,10.0.0.1,10.0.0.6,TCP,2962,0
101.912559,10.0.0.2,10.0.0.6,TCP,2962,0
101.915033,10.0.0.2,10.0.0.6,TCP,2962,0
101.917584,10.0.0.1,10.0.0.6,TCP,2962,0
101.938418,10.0.0.1,10.0.0.6,TCP,2962,0
101.961957,10.0.0.2,10.0.0.6,TCP,2962,0
101.964415,10.0.0.2,10.0.0.6,TCP,2962,0
101.96701,10.0.0.1,10.0.0.6,TCP,2962,0
101.98108,10.0.0.5,10.0.0.6,TCP,1057,1
101.989537,10.0.0.1,10.0.0.6,TCP,1514,1
101.990746,10.0.0.1,10.0.0.6,TCP,2962,0
102.012622,10.0.0.2,10.0.0.6,TCP,2962,0
102.015094,10.0.0.2,10.0.0.6,TCP,2962,0
102.017581,10.0.0.1,10.0.0.6,TCP,2962,0
102.042714,10.0.0.1,10.0.0.6,TCP,2962,0
102.062067,10.0.0.2,10.0.0.6,TCP,2962,0
102.064505,10.0.0.2,10.0.0.6,TCP,1514,0
102.065978,10.0.0.2,10.0.0.6,TCP,2962,0
102.072336,10.0.0.1,10.0.0.6,TCP,2962,0
102.09505,10.0.0.1,10.0.0.6,TCP,2962,0
102.112716,10.0.0.2,10.0.0.6,TCP,2962,0
102.115312,10.0.0.2,10.0.0.6,TCP,2962,0
102.123446,10.0.0.1,10.0.0.6,TCP,2962,0
102.148712,10.0.0.1,10.0.0.6,TCP,2962,0
102.162109,10.0.0.2,10.0.0.6,TCP,2962,0
102.164666,10.0.0.2,10.0.0.6,TCP,2962,0
102.173737,10.0.0.1,10.0.0.6,TCP,2962,0
102.201557,10.0.0.1,10.0.0.6,TCP,2962,0
102.21157,10.0.0.2,10.0.0.6,TCP,2962,0
102.214049,10.0.0.2,10.0.0.6,TCP,2962,0
102.224853,10.0.0.1,10.0.0.6,TCP,2962,0
102.255207,10.0.0.1,10.0.0.6,TCP,2962,0
102.260979,10.0.0.2,10.0.0.6,TCP,2962,0
102.263405,10.0.0.2,10.0.0.6,TCP,2962,0
102.275979,10.0.0.1,10.0.0.6,TCP,2962,0
102.308024,10.0.0.1,10.0.0.6,TCP,2962,0
102.310488,10.0.0.2,10.0.0.6,TCP,2962,0
102.313218,10.0.0.2,10.0.0.6,TCP,2962,0
102.327097,10.0.0.1,10.0.0.6,TCP,2962,0
102.357429,10.0.0.1,10.0.0.6,TCP,2962,0
102.359854,10.0.0.2,10.0.0.6,TCP,2962,0
102.362422,10.0.0.2,10.0.0.6,TCP,2962,0
102.378219,10.0.0.1,10.0.0.6,TCP,2962,0
102.406863,10.0.0.1,10.0.0.6,TCP,2962,0
102.409343,10.0.0.2,10.0.0.6,TCP,2962,0
102.411718,10.0.0.2,10.0.0.6,TCP,2962,0
102.429533,10.0.0.1,10.0.0.6,TCP,2962,0
102.456512,10.0.0.1,10.0.0.6,TCP,2962,0
102.459107,10.0.0.2,10.0.0.6,TCP,2962,0
102.461128,10.0.0.2,10.0.0.6,TCP,2962,0
102.480484,10.0.0.1,10.0.0.6,TCP,2962,0
102.505936,10.0.0.1,10.0.0.6,TCP,2962,0
102.508146,10.0.0.2,10.0.0.6,TCP,2962,0
102.51227,10.0.0.2,10.0.0.6,TCP,2962,0
102.520594,10.0.0.5,10.0.0.6,TCP,1057,1
102.531603,10.0.0.1,10.0.0.6,TCP,2962,0
102.555174,10.0.0.1,10.0.0.6,TCP,1514,1
102.556383,10.0.0.1,10.0.0.6,TCP,2962,0
102.560493,10.0.0.2,10.0.0.6,TCP,2962,0
102.567982,10.0.0.2,10.0.0.6,TCP,2962,0
102.58647,10.0.0.1,10.0.0.6,TCP,2962,0
102.605998,10.0.0.1,10.0.0.6,TCP,2962,0
102.611633,10.0.0.2,10.0.0.6,TCP,2962,0
102.621643,10.0.0.2,10.0.0.6,TCP,2962,0
102.642666,10.0.0.1,10.0.0.6,TCP,2962,0
102.655287,10.0.0.1,10.0.0.6,TCP,2962,0
102.66275,10.0.0.2,10.0.0.6,TCP,2962,0
102.675299,10.0.0.2,10.0.0.6,TCP,2962,0
102.699065,10.0.0.1,10.0.0.6,TCP,2962,0
102.704833,10.0.0.1,10.0.0.6,TCP,2962,0
102.713125,10.0.0.2,10.0.0.6,TCP,2962,0
102.728192,10.0.0.2,10.0.0.6,TCP,2962,0
102.738177,10.0.0.5,10.0.0.6,TCP,1057,1
102.751691,10.0.0.1,10.0.0.6,TCP,2962,0
102.754185,10.0.0.1,10.0.0.6,TCP,2962,0
102.764124,10.0.0.2,10.0.0.6,TCP,2962,0
102.781804,10.0.0.2,10.0.0.6,TCP,2962,0
102.801109,10.0.0.1,10.0.0.6,TCP,2962,0
102.80358,10.0.0.1,10.0.0.6,TCP,2962,0
102.815285,10.0.0.2,10.0.0.6,TCP,2962,0
102.837588,10.0.0.2,10.0.0.6,TCP,1514,0
102.838824,10.0.0.2,10.0.0.6,TCP,2962,0
102.854031,10.0.0.1,10.0.0.6,TCP,2962,0
102.856338,10.0.0.1,10.0.0.6,TCP,2962,0
102.86978,10.0.0.2,10.0.0.6,TCP,2962,0
102.893328,10.0.0.2,10.0.0.6,TCP,2962,0
102.90337,10.0.0.1,10.0.0.6,TCP,2962,0
102.905969,10.0.0.1,10.0.0.6,TCP,2962,0
102.920891,10.0.0.2,10.0.0.6,TCP,2962,0
102.946982,10.0.0.2,10.0.0.6,TCP,2962,0
102.952841,10.0.0.1,10.0.0.6,TCP,2962,0
102.95546,10.0.0.1,10.0.0.6,TCP,2962,0
102.972045,10.0.0.2,10.0.0.6,TCP,2962,0
102.999815,10.0.0.2,10.0.0.6,TCP,2962,0
103.002283,10.0.0.1,10.0.0.6,TCP,2962,0
103.004826,10.0.0.1,10.0.0.6,TCP,2962,0
103.023148,10.0.0.2,10.0.0.6,TCP,2962,0
103.049227,10.0.0.2,10.0.0.6,TCP,2962,0
103.05167,10.0.0.1,10.0.0.6,TCP,2962,0
103.054223,10.0.0.1,10.0.0.6,TCP,2962,0
103.073457,10.0.0.2,10.0.0.6,TCP,2962,0
103.098667,10.0.0.2,10.0.0.6,TCP,2962,0
103.101141,10.0.0.1,10.0.0.6,TCP,2962,0
103.103514,10.0.0.1,10.0.0.6,TCP,1514,0
103.108947,10.0.0.1,10.0.0.6,TCP,2962,0
103.12575,10.0.0.2,10.0.0.6,TCP,2962,0
103.145118,10.0.0.5,10.0.0.6,TCP,1057,1
103.149339,10.0.0.2,10.0.0.6,TCP,2962,0
103.15173,10.0.0.1,10.0.0.6,TCP,2962,0
103.160101,10.0.0.1,10.0.0.6,TCP,2962,0
103.179412,10.0.0.2,10.0.0.6,TCP,2962,0
103.186919,10.0.0.5,10.0.0.6,TCP,1057,1
103.198736,10.0.0.2,10.0.0.6,TCP,2962,0
103.201185,10.0.0.1,10.0.0.6,TCP,2962,0
103.211208,10.0.0.1,10.0.0.6,TCP,2962,0
103.232227,10.0.0.2,10.0.0.6,TCP,2962,0
103.248201,10.0.0.2,10.0.0.6,TCP,2962,0
103.251075,10.0.0.1,10.0.0.6,TCP,2962,0
103.262332,10.0.0.1,10.0.0.6,TCP,2962,0
103.274052,10.0.0.5,10.0.0.6,TCP,1057,1
103.285923,10.0.0.2,10.0.0.6,TCP,2962,0
103.29762,10.0.0.2,10.0.0.6,TCP,2962,0
103.300052,10.0.0.1,10.0.0.6,TCP,2962,0
103.313467,10.0.0.1,10.0.0.6,TCP,2962,0
103.339548,10.0.0.2,10.0.0.6,TCP,2962,0
103.347282,10.0.0.2,10.0.0.6,TCP,2962,0
103.349467,10.0.0.1,10.0.0.6,TCP,2962,0
103.36458,10.0.0.1,10.0.0.6,TCP,2962,0
103.39345,10.0.0.2,10.0.0.6,TCP,2962,0
103.396563,10.0.0.2,10.0.0.6,TCP,2962,0
103.399155,10.0.0.1,10.0.0.6,TCP,2962,0
103.415697,10.0.0.1,10.0.0.6,TCP,2962,0
103.443491,10.0.0.2,10.0.0.6,TCP,2962,0
103.445964,10.0.0.2,10.0.0.6,TCP,2962,0
103.44854,10.0.0.1,10.0.0.6,TCP,2962,0
103.466822,10.0.0.1,10.0.0.6,TCP,2962,0
103.492942,10.0.0.2,10.0.0.6,TCP,2962,0
103.495349,10.0.0.2,10.0.0.6,TCP,2962,0
103.497878,10.0.0.1,10.0.0.6,TCP,2962,0
103.517106,10.0.0.1,10.0.0.6,TCP,2962,0
103.542336,10.0.0.2,10.0.0.6,TCP,2962,0
103.54482,10.0.0.2,10.0.0.6,TCP,2962,0
103.547314,10.0.0.1,10.0.0.6,TCP,2962,0
103.568218,10.0.0.1,10.0.0.6,TCP,2962,0
103.591941,10.0.0.2,10.0.0.6,TCP,2962,0
103.594536,10.0.0.2,10.0.0.6,TCP,1514,0
103.595419,10.0.0.2,10.0.0.6,TCP,2962,0
103.601224,10.0.0.1,10.0.0.6,TCP,2962,0
103.620556,10.0.0.1,10.0.0.6,TCP,2962,0
103.642514,10.0.0.2,10.0.0.6,TCP,2962,0
103.645086,10.0.0.2,10.0.0.6,TCP,2962,0
103.652367,10.0.0.1,10.0.0.6,TCP,2962,0
103.674329,10.0.0.1,10.0.0.6,TCP,1514,0
103.675861,10.0.0.1,10.0.0.6,TCP,2962,0
103.693102,10.0.0.2,10.0.0.6,TCP,2962,0
103.695498,10.0.0.2,10.0.0.6,TCP,2962,0
103.70384,10.0.0.1,10.0.0.6,TCP,2962,0
103.730351,10.0.0.1,10.0.0.6,TCP,2962,0
103.742589,10.0.0.2,10.0.0.6,TCP,2962,0
103.745244,10.0.0.2,10.0.0.6,TCP,2962,0
103.754964,10.0.0.1,10.0.0.6,TCP,2962,0
103.784137,10.0.0.1,10.0.0.6,TCP,2962,0
103.792325,10.0.0.2,10.0.0.6,TCP,2962,0
103.794754,10.0.0.2,10.0.0.6,TCP,2962,0
103.806454,10.0.0.1,10.0.0.6,TCP,2962,0
103.839941,10.0.0.1,10.0.0.6,TCP,2962,0
103.844102,10.0.0.2,10.0.0.6,TCP,2962,0
103.846704,10.0.0.2,10.0.0.6,TCP,2962,0
103.85989,10.0.0.1,10.0.0.6,TCP,2962,0
103.891069,10.0.0.1,10.0.0.6,TCP,2962,0
103.89354,10.0.0.2,10.0.0.6,TCP,2962,0
103.895884,10.0.0.2,10.0.0.6,TCP,2962,0
103.910147,10.0.0.1,10.0.0.6,TCP,2962,0
103.940509,10.0.0.1,10.0.0.6,TCP,2962,0
103.943063,10.0.0.2,10.0.0.6,TCP,2962,0
103.945324,10.0.0.2,10.0.0.6,TCP,2962,0
103.961292,10.0.0.1,10.0.0.6,TCP,2962,0
103.989902,10.0.0.1,10.0.0.6,TCP,2962,0
103.992392,10.0.0.2,10.0.0.6,TCP,2962,0
103.994998,10.0.0.2,10.0.0.6,TCP,2962,0
104.012406,10.0.0.1,10.0.0.6,TCP,2962,0
104.039343,10.0.0.1,10.0.0.6,TCP,2962,0
104.041872,10.0.0.2,10.0.0.6,TCP,2962,0
104.044179,10.0.0.2,10.0.0.6,TCP,2962,0
104.063526,10.0.0.1,10.0.0.6,TCP,2962,0
104.088809,10.0.0.1,10.0.0.6,TCP,2962,0
