Time,Source,Destination,Protocol,Length
55.901155,10.0.0.5,10.0.0.6,TCP,1057
55.954898,10.0.0.3,10.0.0.6,IPv4,1514
56.13857,10.0.0.5,10.0.0.6,TCP,1057
57.826132,10.0.0.3,10.0.0.6,IPv4,1514
58.168203,10.0.0.5,10.0.0.6,TCP,1057
58.400585,10.0.0.5,10.0.0.6,TCP,1057
59.114996,10.0.0.5,10.0.0.6,TCP,1057
59.133432,10.0.0.5,10.0.0.6,TCP,1057
59.137152,10.0.0.5,10.0.0.6,TCP,1057
59.305779,10.0.0.5,10.0.0.6,TCP,1057
59.832646,10.0.0.3,10.0.0.6,IPv4,1514
60.173894,10.0.0.5,10.0.0.6,TCP,1057
60.574222,10.0.0.5,10.0.0.6,TCP,1057
60.742236,10.0.0.4,10.0.0.6,TCP,954
60.912994,10.0.0.5,10.0.0.6,TCP,1057
61.05178,10.0.0.3,10.0.0.6,IPv4,1514
61.233895,10.0.0.3,10.0.0.6,IPv4,1514
61.707003,10.0.0.3,10.0.0.6,IPv4,1514
62.363404,10.0.0.3,10.0.0.6,IPv4,1514
62.622043,10.0.0.5,10.0.0.6,TCP,1057
62.786894,10.0.0.5,10.0.0.6,TCP,1057
64.027665,10.0.0.5,10.0.0.6,TCP,1057
64.272166,10.0.0.3,10.0.0.6,TCP,574
64.593203,10.0.0.3,10.0.0.6,IPv4,1514
64.611438,10.0.0.5,10.0.0.6,TCP,1057
65.040343,10.0.0.3,10.0.0.6,IPv4,1514
65.058766,10.0.0.5,10.0.0.6,TCP,1057
65.16196,10.0.0.5,10.0.0.6,TCP,1057
65.182495,10.0.0.5,10.0.0.6,TCP,1057
65.289081,10.0.0.3,10.0.0.6,IPv4,1514
66.197401,10.0.0.5,10.0.0.6,TCP,1057
66.203199,10.0.0.3,10.0.0.6,IPv4,1514
66.710039,10.0.0.5,10.0.0.6,TCP,1057
67.313231,10.0.0.5,10.0.0.6,TCP,1057
67.32853,10.0.0.5,10.0.0.6,TCP,1057
67.456599,10.0.0.3,10.0.0.6,IPv4,1514
67.93747,10.0.0.5,10.0.0.6,TCP,1057
68.155482,10.0.0.3,10.0.0.6,IPv4,1514
68.467005,10.0.0.3,10.0.0.6,IPv4,1514
68.870842,10.0.0.3,10.0.0.6,IPv4,1514
68.898285,10.0.0.5,10.0.0.6,TCP,1057
70.532491,10.0.0.3,10.0.0.6,IPv4,1514
70.839393,10.0.0.2,10.0.0.6,TCP,126
70.846004,10.0.0.5,10.0.0.6,TCP,1057
70.890279,10.0.0.3,10.0.0.6,IPv4,1514
71.303578,10.0.0.5,10.0.0.6,TCP,1057
71.996103,10.0.0.2,10.0.0.6,TCP,1514
72.903533,10.0.0.5,10.0.0.6,TCP,1057
72.922923,10.0.0.5,10.0.0.6,TCP,1057
73.213865,10.0.0.3,10.0.0.6,IPv4,1514
73.364953,10.0.0.5,10.0.0.6,TCP,1057
73.501092,10.0.0.5,10.0.0.6,TCP,1057
73.712499,10.0.0.3,10.0.0.6,IPv4,1514
73.808726,10.0.0.5,10.0.0.6,TCP,1057
73.857309,10.0.0.5,10.0.0.6,TCP,1057
73.937008,10.0.0.5,10.0.0.6,TCP,1057
74.313308,10.0.0.5,10.0.0.6,TCP,1057
74.495107,10.0.0.3,10.0.0.6,IPv4,1514
75.33508,10.0.0.5,10.0.0.6,TCP,1057
75.897001,10.0.0.3,10.0.0.6,IPv4,1514
76.173682,10.0.0.5,10.0.0.6,TCP,1057
76.223911,10.0.0.3,10.0.0.6,IPv4,1514
76.82573,10.0.0.5,10.0.0.6,TCP,1057
77.226313,10.0.0.3,10.0.0.6,IPv4,1514
78.519695,10.0.0.3,10.0.0.6,IPv4,1514
79.653043,10.0.0.5,10.0.0.6,TCP,1057
80.146294,10.0.0.3,10.0.0.6,IPv4,1514
80.484513,10.0.0.3,10.0.0.6,IPv4,1514
80.580111,10.0.0.5,10.0.0.6,TCP,1057
81.337501,10.0.0.3,10.0.0.6,IPv4,1514
81.385759,10.0.0.3,10.0.0.6,IPv4,1514
81.613868,10.0.0.3,10.0.0.6,IPv4,1514
81.70023,10.0.0.3,10.0.0.6,IPv4,1514
82.862303,10.0.0.4,10.0.0.6,TCP,954
82.930616,10.0.0.4,10.0.0.6,TCP,954
83.527175,10.0.0.5,10.0.0.6,TCP,1057
84.085894,10.0.0.5,10.0.0.6,TCP,1057
84.17636,10.0.0.5,10.0.0.6,TCP,1057
84.465555,10.0.0.5,10.0.0.6,TCP,1057
84.676977,10.0.0.5,10.0.0.6,TCP,1057
84.837062,10.0.0.5,10.0.0.6,TCP,1057
84.990958,10.0.0.5,10.0.0.6,TCP,1057
85.013786,10.0.0.5,10.0.0.6,TCP,1057
85.04003,10.0.0.5,10.0.0.6,TCP,1057
85.050147,10.0.0.5,10.0.0.6,TCP,1057
85.32412,10.0.0.2,10.0.0.6,TCP,1514
85.327034,10.0.0.5,10.0.0.6,TCP,1057
85.414366,10.0.0.2,10.0.0.6,TCP,1514
85.415581,10.0.0.2,10.0.0.6,TCP,1514
85.456538,10.0.0.2,10.0.0.6,TCP,1514
85.458584,10.0.0.2,10.0.0.6,TCP,1514
85.500393,10.0.0.2,10.0.0.6,TCP,1514
85.503286,10.0.0.2,10.0.0.6,TCP,1514
85.544252,10.0.0.2,10.0.0.6,TCP,1514
85.547986,10.0.0.2,10.0.0.6,TCP,1514
